MADRID,VALDEOLMOS-ALALPARDO,CALLE,CALVO SOTELO (DE)
MADRID,VALDEOLMOS-ALALPARDO,CLLON,CALVO SOTELO
MADRID,VALDETORRES DE JARAMA,CALLE,CALVO SOTELO (DE)
MADRID,PUENTES VIEJAS,CALLE,CALVO SOTELO (DE)
MÁLAGA,CÁRTAMA,CALLE,CALVO SOTELO
MÁLAGA,MÁLAGA,PASEO,CALVO SOTELO
MÁLAGA,VILLANUEVA DE TAPIA,CALLE,CALVO SOTELO
MURCIA,ALBUDEITE,AVDA,CALVO SOTELO
MURCIA,BENIEL,AVDA,CALVO SOTELO
MURCIA,BLANCA,PLAZA,CALVO SOTELO
MURCIA,MURCIA,CALLE,CALVO SOTELO
MURCIA,SAN JAVIER,CALLE,CALVO SOTELO
MURCIA,SAN PEDRO DEL PINATAR,CALLE,CALVO SOTELO
MURCIA,TORRES DE COTILLAS (LAS),CALLE,CALVO SOTELO
MURCIA,ULEA,CALLE,CALVO SOTELO
OURENSE,BEARIZ,CALLE,CALVO SOTELO
OURENSE,CARBALLIÑO (O),AVDA,CALVO SOTELO (DE)
OURENSE,MELÓN,RUA,CALVO SOTELO
OURENSE,SAN CRISTOVO DE CEA,RUA,CALVO SOTELO
ASTURIAS,NAVIA,PROL,CALVO SOTELO
ASTURIAS,SOMIEDO,PLAZA,CALVO SOTELO
ASTURIAS,TINEO,CALLE,CALVO SOTELO
PALENCIA,ALAR DEL REY,CALLE,CALVO SOTELO
PALENCIA,ALAR DEL REY,TRVA,CALVO SOTELO
PALENCIA,BAQUERÍN DE CAMPOS,CALLE,CALVO SOTELO
PALENCIA,BELMONTE DE CAMPOS,CALLE,CALVO SOTELO
PALENCIA,CASTIL DE VELA,CALLE,CALVO SOTELO
PALENCIA,CERVERA DE PISUERGA,CALLE,CALVO SOTELO
PALENCIA,FRECHILLA,CALLE,CALVO SOTELO
PALENCIA,FUENTES DE NAVA,PLAZA,CALVO SOTELO
PALENCIA,GUAZA DE CAMPOS,PLAZA,CALVO SOTELO
PALENCIA,HERRERA DE PISUERGA,PLAZA,CALVO SOTELO
PALENCIA,HONTORIA DE CERRATO,PLAZA,CALVO SOTELO
PALENCIA,OSORNILLO,CALLE,CALVO SOTELO
PALENCIA,PAREDES DE NAVA,PLAZA,CALVO SOTELO
PALENCIA,QUINTANA DEL PUENTE,CALLE,CALVO SOTELO
PALENCIA,SAN ROMÁN DE LA CUBA,CALLE,CALVO SOTELO
PALENCIA,VALLE DE CERRATO,PLAZA,CALVO SOTELO
PALENCIA,VILLANUEVA DEL REBOLLAR,CALLE,CALVO SOTELO
PALENCIA,VILLAPROVEDO,CALLE,CALVO SOTELO
PALENCIA,OSORNO LA MAYOR,AVDA,CALVO SOTELO
PALENCIA,VALLE DEL RETORTILLO,CALLE,CALVO SOTELO
"PALMAS, LAS",ARUCAS,CALLE,CALVO SOTELO
"PALMAS, LAS",INGENIO,CALLE,CALVO SOTELO
"PALMAS, LAS",PALMAS DE GRAN CANARIA (LAS),CALLE,CALVO SOTELO
"PALMAS, LAS",PUERTO DEL ROSARIO,CALLE,CALVO SOTELO
"PALMAS, LAS",SANTA BRÍGIDA,CALLE,CALVO SOTELO
PONTEVEDRA,ESTRADA (A),RUA,CALVO SOTELO
PONTEVEDRA,AGOLADA,RUA,CALVO SOTELO
PONTEVEDRA,TUI,CALLE,CALVO SOTELO
SALAMANCA,ALDEASECA DE ALBA,CALLE,CALVO SOTELO
SALAMANCA,CANILLAS DE ABAJO,CALLE,CALVO SOTELO
SALAMANCA,CERECEDA DE LA SIERRA,CALLE,CALVO SOTELO
SALAMANCA,COCA DE ALBA,CALLE,CALVO SOTELO
SALAMANCA,ESPEJA,CALLE,CALVO SOTELO
SALAMANCA,FRADES DE LA SIERRA,CALLE,CALVO SOTELO
SALAMANCA,GALISANCHO,CALLE,CALVO SOTELO
SALAMANCA,GARCIHERNÁNDEZ,CALLE,CALVO SOTELO
SALAMANCA,GUIJUELO,CALLE,CALVO SOTELO
SALAMANCA,PAJARES DE LA LAGUNA,CALLE,CALVO SOTELO
SALAMANCA,PUEBLA DE AZABA,CALLE,CALVO SOTELO
SALAMANCA,SALMORAL,CALLE,CALVO SOTELO
SALAMANCA,VALDECARROS,CALLE,CALVO SOTELO
SALAMANCA,VILVESTRE,CALLE,CALVO SOTELO
SALAMANCA,VILVESTRE,TRAS,CALVO SOTELO
SANTA CRUZ DE TENERIFE,GARACHICO,CALLE,CALVO SOTELO
SANTA CRUZ DE TENERIFE,SAN CRISTÓBAL DE LA LAGUNA,AVDA,CALVO SOTELO
SANTA CRUZ DE TENERIFE,LLANOS DE ARIDANE (LOS),CALLE,CALVO SOTELO
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,CALLE,CALVO SOTELO
SANTA CRUZ DE TENERIFE,TANQUE (EL),CALLE,CALVO SOTELO
CANTABRIA,COMILLAS,CALLE,CALVO SOTELO
CANTABRIA,LAREDO,CALLE,CALVO SOTELO
CANTABRIA,MEDIO CUDEYO,AVDA,CALVO SOTELO
CANTABRIA,SANTANDER,CALLE,CALVO SOTELO
CANTABRIA,SANTOÑA,CALLE,CALVO SOTELO
CANTABRIA,SANTOÑA,TRVA,CALVO SOTELO
SEGOVIA,CANTALEJO,PLAZA,CALVO SOTELO
SEGOVIA,FUENTERREBOLLO,CALLE,CALVO SOTELO
SEGOVIA,NAVALILLA,CALLE,CALVO SOTELO
SEGOVIA,NAVALILLA,CLLON,CALVO SOTELO
SEGOVIA,SANCHONUÑO,CALLE,CALVO SOTELO
TERUEL,CAMINREAL,CALLE,CALVO SOTELO
TERUEL,CANTAVIEJA,CALLE,CALVO SOTELO
TERUEL,HUESA DEL COMÚN,PLAZA,CALVO SOTELO
TERUEL,SAN AGUSTÍN,CALLE,CALVO SOTELO
TERUEL,SANTA EULALIA,CALLE,CALVO SOTELO
TERUEL,VALBONA,PLAZA,CALVO SOTELO
TERUEL,VALBONA,CALLE,CALVO SOTELO
TERUEL,VILLAFRANCA DEL CAMPO,CALLE,CALVO SOTELO
TOLEDO,AZUTÁN,CALLE,CALVO SOTELO
TOLEDO,CERVERA DE LOS MONTES,CALLE,CALVO SOTELO
TOLEDO,COBISA,CALLE,CALVO SOTELO
TOLEDO,CUERVA,CALLE,CALVO SOTELO
TOLEDO,CHUECA,CALLE,CALVO SOTELO
TOLEDO,FUENSALIDA,CALLE,CALVO SOTELO
TOLEDO,GÁLVEZ,CALLE,CALVO SOTELO
TOLEDO,LAYOS,CALLE,CALVO SOTELO
TOLEDO,LUCILLOS,CALLE,CALVO SOTELO
TOLEDO,LUCILLOS,CLLON,CALVO SOTELO
TOLEDO,MAGÁN,CALLE,CALVO SOTELO
TOLEDO,MANZANEQUE,CALLE,CALVO SOTELO
TOLEDO,MARJALIZA,CALLE,CALVO SOTELO
TOLEDO,MARRUPE,CALLE,CALVO SOTELO
TOLEDO,MIGUEL ESTEBAN,CALLE,CALVO SOTELO
TOLEDO,MOCEJÓN,CALLE,CALVO SOTELO
TOLEDO,NAVAHERMOSA,AVDA,CALVO SOTELO
TOLEDO,NAVALCÁN,TRVA,CALVO SOTELO
TOLEDO,NAVALUCILLOS (LOS),CALLE,CALVO SOTELO
TOLEDO,NOEZ,CALLE,CALVO SOTELO
TOLEDO,RECAS,CALLE,CALVO SOTELO
TOLEDO,SEVILLEJA DE LA JARA,CALLE,CALVO SOTELO
TOLEDO,TURLEQUE,PLAZA,CALVO SOTELO
TOLEDO,VENTAS DE RETAMOSA (LAS),CALLE,CALVO SOTELO
TOLEDO,VILLAREJO DE MONTALBÁN,CALLE,CALVO SOTELO
TOLEDO,YEPES,CALLE,CALVO SOTELO
TOLEDO,YUNCLILLOS,PLAZA,CALVO SOTELO
TOLEDO,SANTO DOMINGO-CAUDILLA,CALLE,CALVO SOTELO
VALENCIA / VALÈNCIA,BOLBAITE,CALLE,CALVO SOTELO
VALENCIA / VALÈNCIA,CAMPORROBLES,CALLE,CALVO SOTELO
VALENCIA / VALÈNCIA,COTES,CARRE,CALVO SOTELO
VALENCIA / VALÈNCIA,LLOSA DE RANES (LA),CARRE,CALVO SOTELO
VALENCIA / VALÈNCIA,POBLA DE VALLBONA (LA),CALLE,CALVO SOTELO
VALENCIA / VALÈNCIA,TOUS,CALLE,CALVO SOTELO
